fundoo,base,be,65809,Thu Nov  8 03:23:45 2018,,,149.99,99.99,,fundoo,base,be,33932,Thu Nov  8 03:23:45 2018,,,6.99,,,,fundoo,base,be,43050,Thu Nov  8 03:23:45 2018,,,69.99,59.99,,fundoo,base,be,34075,Thu Nov  8 03:23:45 2018,,,4.99,,,,fundoo,base,be,60580,Thu Nov  8 03:23:45 2018,,,26.99,,,,fundoo,base,be,12352,Thu Nov  8 03:23:45 2018,,,49.99,39.99,,fundoo,base,be,62827,Thu Nov  8 03:23:45 2018,,,49.99,,,,fundoo,base,be,60496,Thu Nov  8 03:23:45 2018,,,99.99,,,,fundoo,base,be,14674,Thu Nov  8 03:23:45 2018,,,139.99,,,,fundoo,base,be,60368,Thu Nov  8 03:23:45 2018,,,99.99,,,,fundoo,base,be,12336,Thu Nov  8 03:23:45 2018,,,49.99,39.99,,fundoo,base,be,42344,Thu Nov  8 03:23:45 2018,,,39.99,12.0,,fundoo,base,be,73649,Thu Nov  8 03:23:45 2018,,,19.99,14.99,,fundoo,base,be,67953,Thu Nov  8 03:23:45 2018,,,12.99,7.99,,fundoo,base,be,67949,Thu Nov  8 03:23:45 2018,,,12.99,7.99,,fundoo,base,be,27879,Thu Nov  8 03:23:45 2018,,,29.99,,,,fundoo,base,be,62826,Thu Nov  8 03:23:45 2018,,,49.99,,,,fundoo,base,be,22944,Thu Nov  8 03:23:45 2018,,,159.99,,,,fundoo,base,be,36423,Thu Nov  8 03:23:45 2018,,,99.99,,,,fundoo,base,be,60369,Thu Nov  8 03:23:45 2018,,,99.99,,,,fundoo,base,be,22945,Thu Nov  8 03:23:45 2018,,,269.99,,,,fundoo,base,be,27925,Thu Nov  8 03:23:45 2018,,,17.99,,,,fundoo,base,be,62520,Thu Nov  8 03:23:45 2018,,,49.99,,,,fundoo,base,be,36106,Thu Nov  8 03:23:45 2018,,,59.99,41.99,,fundoo,base,be,42345,Thu Nov  8 03:23:45 2018,,,39.99,12.0,,fundoo,base,be,27926,Thu Nov  8 03:23:45 2018,,,18.99,,,,fundoo,base,be,42992,Thu Nov  8 03:23:45 2018,,,59.99,,,
fundoo,base,be,65809,Thu Nov  8 03:23:45 2018,,,149.99,99.99,,fundoo,base,be,33932,Thu Nov  8 03:23:45 2018,,,6.99,,,,fundoo,base,be,43050,Thu Nov  8 03:23:45 2018,,,69.99,59.99,,fundoo,base,be,34075,Thu Nov  8 03:23:45 2018,,,4.99,,,,fundoo,base,be,60580,Thu Nov  8 03:23:45 2018,,,26.99,,,,fundoo,base,be,12352,Thu Nov  8 03:23:45 2018,,,49.99,39.99,,fundoo,base,be,62827,Thu Nov  8 03:23:45 2018,,,49.99,,,,fundoo,base,be,60496,Thu Nov  8 03:23:45 2018,,,99.99,,,,fundoo,base,be,14674,Thu Nov  8 03:23:45 2018,,,139.99,,,,fundoo,base,be,60368,Thu Nov  8 03:23:45 2018,,,99.99,,,,fundoo,base,be,12336,Thu Nov  8 03:23:45 2018,,,49.99,39.99,,fundoo,base,be,42344,Thu Nov  8 03:23:45 2018,,,39.99,12.0,,fundoo,base,be,73649,Thu Nov  8 03:23:45 2018,,,19.99,14.99,,fundoo,base,be,67953,Thu Nov  8 03:23:45 2018,,,12.99,7.99,,fundoo,base,be,67949,Thu Nov  8 03:23:45 2018,,,12.99,7.99,,fundoo,base,be,27879,Thu Nov  8 03:23:45 2018,,,29.99,,,,fundoo,base,be,62826,Thu Nov  8 03:23:45 2018,,,49.99,,,,fundoo,base,be,22944,Thu Nov  8 03:23:45 2018,,,159.99,,,,fundoo,base,be,36423,Thu Nov  8 03:23:45 2018,,,99.99,,,,fundoo,base,be,60369,Thu Nov  8 03:23:45 2018,,,99.99,,,,fundoo,base,be,22945,Thu Nov  8 03:23:45 2018,,,269.99,,,,fundoo,base,be,27925,Thu Nov  8 03:23:45 2018,,,17.99,,,,fundoo,base,be,62520,Thu Nov  8 03:23:45 2018,,,49.99,,,,fundoo,base,be,36106,Thu Nov  8 03:23:45 2018,,,59.99,41.99,,fundoo,base,be,42345,Thu Nov  8 03:23:45 2018,,,39.99,12.0,,fundoo,base,be,27926,Thu Nov  8 03:23:45 2018,,,18.99,,,,fundoo,base,be,42992,Thu Nov  8 03:23:45 2018,,,59.99,,,,fundoo,base,be,36952,Thu Nov  8 03:23:45 2018,,,34.99,,,
fundoo,base,be,65809,Thu Nov  8 03:23:45 2018,,,149.99,99.99,,fundoo,base,be,33932,Thu Nov  8 03:23:45 2018,,,6.99,,,,fundoo,base,be,43050,Thu Nov  8 03:23:45 2018,,,69.99,59.99,,fundoo,base,be,34075,Thu Nov  8 03:23:45 2018,,,4.99,,,,fundoo,base,be,60580,Thu Nov  8 03:23:45 2018,,,26.99,,,,fundoo,base,be,12352,Thu Nov  8 03:23:45 2018,,,49.99,39.99,,fundoo,base,be,62827,Thu Nov  8 03:23:45 2018,,,49.99,,,,fundoo,base,be,60496,Thu Nov  8 03:23:45 2018,,,99.99,,,,fundoo,base,be,14674,Thu Nov  8 03:23:45 2018,,,139.99,,,,fundoo,base,be,60368,Thu Nov  8 03:23:45 2018,,,99.99,,,,fundoo,base,be,12336,Thu Nov  8 03:23:45 2018,,,49.99,39.99,,fundoo,base,be,42344,Thu Nov  8 03:23:45 2018,,,39.99,12.0,,fundoo,base,be,73649,Thu Nov  8 03:23:45 2018,,,19.99,14.99,,fundoo,base,be,67953,Thu Nov  8 03:23:45 2018,,,12.99,7.99,,fundoo,base,be,67949,Thu Nov  8 03:23:45 2018,,,12.99,7.99,,fundoo,base,be,27879,Thu Nov  8 03:23:45 2018,,,29.99,,,,fundoo,base,be,62826,Thu Nov  8 03:23:45 2018,,,49.99,,,,fundoo,base,be,22944,Thu Nov  8 03:23:45 2018,,,159.99,,,,fundoo,base,be,36423,Thu Nov  8 03:23:45 2018,,,99.99,,,,fundoo,base,be,60369,Thu Nov  8 03:23:45 2018,,,99.99,,,,fundoo,base,be,22945,Thu Nov  8 03:23:45 2018,,,269.99,,,,fundoo,base,be,27925,Thu Nov  8 03:23:45 2018,,,17.99,,,,fundoo,base,be,62520,Thu Nov  8 03:23:45 2018,,,49.99,,,,fundoo,base,be,36106,Thu Nov  8 03:23:45 2018,,,59.99,41.99,,fundoo,base,be,42345,Thu Nov  8 03:23:45 2018,,,39.99,12.0,,fundoo,base,be,27926,Thu Nov  8 03:23:45 2018,,,18.99,,,,fundoo,base,be,42992,Thu Nov  8 03:23:45 2018,,,59.99,,,,fundoo,base,be,36952,Thu Nov  8 03:23:45 2018,,,34.99,,,,fundoo,base,be,23055,Thu Nov  8 03:23:45 2018,,,14.99,,,
fundoo,base,be,65809,Thu Nov  8 03:23:45 2018,,,149.99,99.99,,fundoo,base,be,33932,Thu Nov  8 03:23:45 2018,,,6.99,,,,fundoo,base,be,43050,Thu Nov  8 03:23:45 2018,,,69.99,59.99,,fundoo,base,be,34075,Thu Nov  8 03:23:45 2018,,,4.99,,,,fundoo,base,be,60580,Thu Nov  8 03:23:45 2018,,,26.99,,,,fundoo,base,be,12352,Thu Nov  8 03:23:45 2018,,,49.99,39.99,,fundoo,base,be,62827,Thu Nov  8 03:23:45 2018,,,49.99,,,,fundoo,base,be,60496,Thu Nov  8 03:23:45 2018,,,99.99,,,,fundoo,base,be,14674,Thu Nov  8 03:23:45 2018,,,139.99,,,,fundoo,base,be,60368,Thu Nov  8 03:23:45 2018,,,99.99,,,,fundoo,base,be,12336,Thu Nov  8 03:23:45 2018,,,49.99,39.99,,fundoo,base,be,42344,Thu Nov  8 03:23:45 2018,,,39.99,12.0,,fundoo,base,be,73649,Thu Nov  8 03:23:45 2018,,,19.99,14.99,,fundoo,base,be,67953,Thu Nov  8 03:23:45 2018,,,12.99,7.99,,fundoo,base,be,67949,Thu Nov  8 03:23:45 2018,,,12.99,7.99,,fundoo,base,be,27879,Thu Nov  8 03:23:45 2018,,,29.99,,,,fundoo,base,be,62826,Thu Nov  8 03:23:45 2018,,,49.99,,,,fundoo,base,be,22944,Thu Nov  8 03:23:45 2018,,,159.99,,,,fundoo,base,be,36423,Thu Nov  8 03:23:45 2018,,,99.99,,,,fundoo,base,be,60369,Thu Nov  8 03:23:45 2018,,,99.99,,,,fundoo,base,be,22945,Thu Nov  8 03:23:45 2018,,,269.99,,,,fundoo,base,be,27925,Thu Nov  8 03:23:45 2018,,,17.99,,,,fundoo,base,be,62520,Thu Nov  8 03:23:45 2018,,,49.99,,,,fundoo,base,be,36106,Thu Nov  8 03:23:45 2018,,,59.99,41.99,,fundoo,base,be,42345,Thu Nov  8 03:23:45 2018,,,39.99,12.0,,fundoo,base,be,27926,Thu Nov  8 03:23:45 2018,,,18.99,,,,fundoo,base,be,42992,Thu Nov  8 03:23:45 2018,,,59.99,,,,fundoo,base,be,36952,Thu Nov  8 03:23:45 2018,,,34.99,,,,fundoo,base,be,23055,Thu Nov  8 03:23:45 2018,,,14.99,,,,fundoo,base,be,36958,Thu Nov  8 03:23:45 2018,,,69.99,,,
fundoo,base,be,65809,Thu Nov  8 03:23:45 2018,,,149.99,99.99,,fundoo,base,be,33932,Thu Nov  8 03:23:45 2018,,,6.99,,,,fundoo,base,be,43050,Thu Nov  8 03:23:45 2018,,,69.99,59.99,,fundoo,base,be,34075,Thu Nov  8 03:23:45 2018,,,4.99,,,,fundoo,base,be,60580,Thu Nov  8 03:23:45 2018,,,26.99,,,,fundoo,base,be,12352,Thu Nov  8 03:23:45 2018,,,49.99,39.99,,fundoo,base,be,62827,Thu Nov  8 03:23:45 2018,,,49.99,,,,fundoo,base,be,60496,Thu Nov  8 03:23:45 2018,,,99.99,,,,fundoo,base,be,14674,Thu Nov  8 03:23:45 2018,,,139.99,,,,fundoo,base,be,60368,Thu Nov  8 03:23:45 2018,,,99.99,,,,fundoo,base,be,12336,Thu Nov  8 03:23:45 2018,,,49.99,39.99,,fundoo,base,be,42344,Thu Nov  8 03:23:45 2018,,,39.99,12.0,,fundoo,base,be,73649,Thu Nov  8 03:23:45 2018,,,19.99,14.99,,fundoo,base,be,67953,Thu Nov  8 03:23:45 2018,,,12.99,7.99,,fundoo,base,be,67949,Thu Nov  8 03:23:45 2018,,,12.99,7.99,,fundoo,base,be,27879,Thu Nov  8 03:23:45 2018,,,29.99,,,,fundoo,base,be,62826,Thu Nov  8 03:23:45 2018,,,49.99,,,,fundoo,base,be,22944,Thu Nov  8 03:23:45 2018,,,159.99,,,,fundoo,base,be,36423,Thu Nov  8 03:23:45 2018,,,99.99,,,,fundoo,base,be,60369,Thu Nov  8 03:23:45 2018,,,99.99,,,,fundoo,base,be,22945,Thu Nov  8 03:23:45 2018,,,269.99,,,,fundoo,base,be,27925,Thu Nov  8 03:23:45 2018,,,17.99,,,,fundoo,base,be,62520,Thu Nov  8 03:23:45 2018,,,49.99,,,,fundoo,base,be,36106,Thu Nov  8 03:23:45 2018,,,59.99,41.99,,fundoo,base,be,42345,Thu Nov  8 03:23:45 2018,,,39.99,12.0,,fundoo,base,be,27926,Thu Nov  8 03:23:45 2018,,,18.99,,,,fundoo,base,be,42992,Thu Nov  8 03:23:45 2018,,,59.99,,,,fundoo,base,be,36952,Thu Nov  8 03:23:45 2018,,,34.99,,,,fundoo,base,be,23055,Thu Nov  8 03:23:45 2018,,,14.99,,,,fundoo,base,be,36958,Thu Nov  8 03:23:45 2018,,,69.99,,,,fundoo,base,be,42484,Thu Nov  8 03:23:45 2018,,,69.99,,,
fundoo,base,be,65809,Thu Nov  8 03:23:45 2018,,,149.99,99.99,,fundoo,base,be,33932,Thu Nov  8 03:23:45 2018,,,6.99,,,,fundoo,base,be,43050,Thu Nov  8 03:23:45 2018,,,69.99,59.99,,fundoo,base,be,34075,Thu Nov  8 03:23:45 2018,,,4.99,,,,fundoo,base,be,60580,Thu Nov  8 03:23:45 2018,,,26.99,,,,fundoo,base,be,12352,Thu Nov  8 03:23:45 2018,,,49.99,39.99,,fundoo,base,be,62827,Thu Nov  8 03:23:45 2018,,,49.99,,,,fundoo,base,be,60496,Thu Nov  8 03:23:45 2018,,,99.99,,,,fundoo,base,be,14674,Thu Nov  8 03:23:45 2018,,,139.99,,,,fundoo,base,be,60368,Thu Nov  8 03:23:45 2018,,,99.99,,,,fundoo,base,be,12336,Thu Nov  8 03:23:45 2018,,,49.99,39.99,,fundoo,base,be,42344,Thu Nov  8 03:23:45 2018,,,39.99,12.0,,fundoo,base,be,73649,Thu Nov  8 03:23:45 2018,,,19.99,14.99,,fundoo,base,be,67953,Thu Nov  8 03:23:45 2018,,,12.99,7.99,,fundoo,base,be,67949,Thu Nov  8 03:23:45 2018,,,12.99,7.99,,fundoo,base,be,27879,Thu Nov  8 03:23:45 2018,,,29.99,,,,fundoo,base,be,62826,Thu Nov  8 03:23:45 2018,,,49.99,,,,fundoo,base,be,22944,Thu Nov  8 03:23:45 2018,,,159.99,,,,fundoo,base,be,36423,Thu Nov  8 03:23:45 2018,,,99.99,,,,fundoo,base,be,60369,Thu Nov  8 03:23:45 2018,,,99.99,,,,fundoo,base,be,22945,Thu Nov  8 03:23:45 2018,,,269.99,,,,fundoo,base,be,27925,Thu Nov  8 03:23:45 2018,,,17.99,,,,fundoo,base,be,62520,Thu Nov  8 03:23:45 2018,,,49.99,,,,fundoo,base,be,36106,Thu Nov  8 03:23:45 2018,,,59.99,41.99,,fundoo,base,be,42345,Thu Nov  8 03:23:45 2018,,,39.99,12.0,,fundoo,base,be,27926,Thu Nov  8 03:23:45 2018,,,18.99,,,,fundoo,base,be,42992,Thu Nov  8 03:23:45 2018,,,59.99,,,,fundoo,base,be,36952,Thu Nov  8 03:23:45 2018,,,34.99,,,,fundoo,base,be,23055,Thu Nov  8 03:23:45 2018,,,14.99,,,,fundoo,base,be,36958,Thu Nov  8 03:23:45 2018,,,69.99,,,,fundoo,base,be,42484,Thu Nov  8 03:23:45 2018,,,69.99,,,,fundoo,base,be,24719,Thu Nov  8 03:23:45 2018,,,32.99,,,
fundoo,base,be,65809,Thu Nov  8 03:23:45 2018,,,149.99,99.99,,fundoo,base,be,33932,Thu Nov  8 03:23:45 2018,,,6.99,,,,fundoo,base,be,43050,Thu Nov  8 03:23:45 2018,,,69.99,59.99,,fundoo,base,be,34075,Thu Nov  8 03:23:45 2018,,,4.99,,,,fundoo,base,be,60580,Thu Nov  8 03:23:45 2018,,,26.99,,,,fundoo,base,be,12352,Thu Nov  8 03:23:45 2018,,,49.99,39.99,,fundoo,base,be,62827,Thu Nov  8 03:23:45 2018,,,49.99,,,,fundoo,base,be,60496,Thu Nov  8 03:23:45 2018,,,99.99,,,,fundoo,base,be,14674,Thu Nov  8 03:23:45 2018,,,139.99,,,,fundoo,base,be,60368,Thu Nov  8 03:23:45 2018,,,99.99,,,,fundoo,base,be,12336,Thu Nov  8 03:23:45 2018,,,49.99,39.99,,fundoo,base,be,42344,Thu Nov  8 03:23:45 2018,,,39.99,12.0,,fundoo,base,be,73649,Thu Nov  8 03:23:45 2018,,,19.99,14.99,,fundoo,base,be,67953,Thu Nov  8 03:23:45 2018,,,12.99,7.99,,fundoo,base,be,67949,Thu Nov  8 03:23:45 2018,,,12.99,7.99,,fundoo,base,be,27879,Thu Nov  8 03:23:45 2018,,,29.99,,,,fundoo,base,be,62826,Thu Nov  8 03:23:45 2018,,,49.99,,,,fundoo,base,be,22944,Thu Nov  8 03:23:45 2018,,,159.99,,,,fundoo,base,be,36423,Thu Nov  8 03:23:45 2018,,,99.99,,,,fundoo,base,be,60369,Thu Nov  8 03:23:45 2018,,,99.99,,,,fundoo,base,be,22945,Thu Nov  8 03:23:45 2018,,,269.99,,,,fundoo,base,be,27925,Thu Nov  8 03:23:45 2018,,,17.99,,,,fundoo,base,be,62520,Thu Nov  8 03:23:45 2018,,,49.99,,,,fundoo,base,be,36106,Thu Nov  8 03:23:45 2018,,,59.99,41.99,,fundoo,base,be,42345,Thu Nov  8 03:23:45 2018,,,39.99,12.0,,fundoo,base,be,27926,Thu Nov  8 03:23:45 2018,,,18.99,,,,fundoo,base,be,42992,Thu Nov  8 03:23:45 2018,,,59.99,,,,fundoo,base,be,36952,Thu Nov  8 03:23:45 2018,,,34.99,,,,fundoo,base,be,23055,Thu Nov  8 03:23:45 2018,,,14.99,,,,fundoo,base,be,36958,Thu Nov  8 03:23:45 2018,,,69.99,,,,fundoo,base,be,42484,Thu Nov  8 03:23:45 2018,,,69.99,,,,fundoo,base,be,24719,Thu Nov  8 03:23:45 2018,,,32.99,,,,fundoo,base,be,60781,Thu Nov  8 03:23:45 2018,,,59.99,,,
fundoo,base,be,65809,Thu Nov  8 03:23:45 2018,,,149.99,99.99,,fundoo,base,be,33932,Thu Nov  8 03:23:45 2018,,,6.99,,,,fundoo,base,be,43050,Thu Nov  8 03:23:45 2018,,,69.99,59.99,,fundoo,base,be,34075,Thu Nov  8 03:23:45 2018,,,4.99,,,,fundoo,base,be,60580,Thu Nov  8 03:23:45 2018,,,26.99,,,,fundoo,base,be,12352,Thu Nov  8 03:23:45 2018,,,49.99,39.99,,fundoo,base,be,62827,Thu Nov  8 03:23:45 2018,,,49.99,,,,fundoo,base,be,60496,Thu Nov  8 03:23:45 2018,,,99.99,,,,fundoo,base,be,14674,Thu Nov  8 03:23:45 2018,,,139.99,,,,fundoo,base,be,60368,Thu Nov  8 03:23:45 2018,,,99.99,,,,fundoo,base,be,12336,Thu Nov  8 03:23:45 2018,,,49.99,39.99,,fundoo,base,be,42344,Thu Nov  8 03:23:45 2018,,,39.99,12.0,,fundoo,base,be,73649,Thu Nov  8 03:23:45 2018,,,19.99,14.99,,fundoo,base,be,67953,Thu Nov  8 03:23:45 2018,,,12.99,7.99,,fundoo,base,be,67949,Thu Nov  8 03:23:45 2018,,,12.99,7.99,,fundoo,base,be,27879,Thu Nov  8 03:23:45 2018,,,29.99,,,,fundoo,base,be,62826,Thu Nov  8 03:23:45 2018,,,49.99,,,,fundoo,base,be,22944,Thu Nov  8 03:23:45 2018,,,159.99,,,,fundoo,base,be,36423,Thu Nov  8 03:23:45 2018,,,99.99,,,,fundoo,base,be,60369,Thu Nov  8 03:23:45 2018,,,99.99,,,,fundoo,base,be,22945,Thu Nov  8 03:23:45 2018,,,269.99,,,,fundoo,base,be,27925,Thu Nov  8 03:23:45 2018,,,17.99,,,,fundoo,base,be,62520,Thu Nov  8 03:23:45 2018,,,49.99,,,,fundoo,base,be,36106,Thu Nov  8 03:23:45 2018,,,59.99,41.99,,fundoo,base,be,42345,Thu Nov  8 03:23:45 2018,,,39.99,12.0,,fundoo,base,be,27926,Thu Nov  8 03:23:45 2018,,,18.99,,,,fundoo,base,be,42992,Thu Nov  8 03:23:45 2018,,,59.99,,,,fundoo,base,be,36952,Thu Nov  8 03:23:45 2018,,,34.99,,,,fundoo,base,be,23055,Thu Nov  8 03:23:45 2018,,,14.99,,,,fundoo,base,be,36958,Thu Nov  8 03:23:45 2018,,,69.99,,,,fundoo,base,be,42484,Thu Nov  8 03:23:45 2018,,,69.99,,,,fundoo,base,be,24719,Thu Nov  8 03:23:45 2018,,,32.99,,,,fundoo,base,be,60781,Thu Nov  8 03:23:45 2018,,,59.99,,,,fundoo,base,be,42346,Thu Nov  8 03:23:45 2018,,,39.99,12.0,
fundoo,base,be,65809,Thu Nov  8 03:23:45 2018,,,149.99,99.99,,fundoo,base,be,33932,Thu Nov  8 03:23:45 2018,,,6.99,,,,fundoo,base,be,43050,Thu Nov  8 03:23:45 2018,,,69.99,59.99,,fundoo,base,be,34075,Thu Nov  8 03:23:45 2018,,,4.99,,,,fundoo,base,be,60580,Thu Nov  8 03:23:45 2018,,,26.99,,,,fundoo,base,be,12352,Thu Nov  8 03:23:45 2018,,,49.99,39.99,,fundoo,base,be,62827,Thu Nov  8 03:23:45 2018,,,49.99,,,,fundoo,base,be,60496,Thu Nov  8 03:23:45 2018,,,99.99,,,,fundoo,base,be,14674,Thu Nov  8 03:23:45 2018,,,139.99,,,,fundoo,base,be,60368,Thu Nov  8 03:23:45 2018,,,99.99,,,,fundoo,base,be,12336,Thu Nov  8 03:23:45 2018,,,49.99,39.99,,fundoo,base,be,42344,Thu Nov  8 03:23:45 2018,,,39.99,12.0,,fundoo,base,be,73649,Thu Nov  8 03:23:45 2018,,,19.99,14.99,,fundoo,base,be,67953,Thu Nov  8 03:23:45 2018,,,12.99,7.99,,fundoo,base,be,67949,Thu Nov  8 03:23:45 2018,,,12.99,7.99,,fundoo,base,be,27879,Thu Nov  8 03:23:45 2018,,,29.99,,,,fundoo,base,be,62826,Thu Nov  8 03:23:45 2018,,,49.99,,,,fundoo,base,be,22944,Thu Nov  8 03:23:45 2018,,,159.99,,,,fundoo,base,be,36423,Thu Nov  8 03:23:45 2018,,,99.99,,,,fundoo,base,be,60369,Thu Nov  8 03:23:45 2018,,,99.99,,,,fundoo,base,be,22945,Thu Nov  8 03:23:45 2018,,,269.99,,,,fundoo,base,be,27925,Thu Nov  8 03:23:45 2018,,,17.99,,,,fundoo,base,be,62520,Thu Nov  8 03:23:45 2018,,,49.99,,,,fundoo,base,be,36106,Thu Nov  8 03:23:45 2018,,,59.99,41.99,,fundoo,base,be,42345,Thu Nov  8 03:23:45 2018,,,39.99,12.0,,fundoo,base,be,27926,Thu Nov  8 03:23:45 2018,,,18.99,,,,fundoo,base,be,42992,Thu Nov  8 03:23:45 2018,,,59.99,,,,fundoo,base,be,36952,Thu Nov  8 03:23:45 2018,,,34.99,,,,fundoo,base,be,23055,Thu Nov  8 03:23:45 2018,,,14.99,,,,fundoo,base,be,36958,Thu Nov  8 03:23:45 2018,,,69.99,,,,fundoo,base,be,42484,Thu Nov  8 03:23:45 2018,,,69.99,,,,fundoo,base,be,24719,Thu Nov  8 03:23:45 2018,,,32.99,,,,fundoo,base,be,60781,Thu Nov  8 03:23:45 2018,,,59.99,,,,fundoo,base,be,42346,Thu Nov  8 03:23:45 2018,,,39.99,12.0,,fundoo,base,be,33769,Thu Nov  8 03:23:45 2018,,,29.99,,,
fundoo,base,be,65809,Thu Nov  8 03:23:45 2018,,,149.99,99.99,,fundoo,base,be,33932,Thu Nov  8 03:23:45 2018,,,6.99,,,,fundoo,base,be,43050,Thu Nov  8 03:23:45 2018,,,69.99,59.99,,fundoo,base,be,34075,Thu Nov  8 03:23:45 2018,,,4.99,,,,fundoo,base,be,60580,Thu Nov  8 03:23:45 2018,,,26.99,,,,fundoo,base,be,12352,Thu Nov  8 03:23:45 2018,,,49.99,39.99,,fundoo,base,be,62827,Thu Nov  8 03:23:45 2018,,,49.99,,,,fundoo,base,be,60496,Thu Nov  8 03:23:45 2018,,,99.99,,,,fundoo,base,be,14674,Thu Nov  8 03:23:45 2018,,,139.99,,,,fundoo,base,be,60368,Thu Nov  8 03:23:45 2018,,,99.99,,,,fundoo,base,be,12336,Thu Nov  8 03:23:45 2018,,,49.99,39.99,,fundoo,base,be,42344,Thu Nov  8 03:23:45 2018,,,39.99,12.0,,fundoo,base,be,73649,Thu Nov  8 03:23:45 2018,,,19.99,14.99,,fundoo,base,be,67953,Thu Nov  8 03:23:45 2018,,,12.99,7.99,,fundoo,base,be,67949,Thu Nov  8 03:23:45 2018,,,12.99,7.99,,fundoo,base,be,27879,Thu Nov  8 03:23:45 2018,,,29.99,,,,fundoo,base,be,62826,Thu Nov  8 03:23:45 2018,,,49.99,,,,fundoo,base,be,22944,Thu Nov  8 03:23:45 2018,,,159.99,,,,fundoo,base,be,36423,Thu Nov  8 03:23:45 2018,,,99.99,,,,fundoo,base,be,60369,Thu Nov  8 03:23:45 2018,,,99.99,,,,fundoo,base,be,22945,Thu Nov  8 03:23:45 2018,,,269.99,,,,fundoo,base,be,27925,Thu Nov  8 03:23:45 2018,,,17.99,,,,fundoo,base,be,62520,Thu Nov  8 03:23:45 2018,,,49.99,,,,fundoo,base,be,36106,Thu Nov  8 03:23:45 2018,,,59.99,41.99,,fundoo,base,be,42345,Thu Nov  8 03:23:45 2018,,,39.99,12.0,,fundoo,base,be,27926,Thu Nov  8 03:23:45 2018,,,18.99,,,,fundoo,base,be,42992,Thu Nov  8 03:23:45 2018,,,59.99,,,,fundoo,base,be,36952,Thu Nov  8 03:23:45 2018,,,34.99,,,,fundoo,base,be,23055,Thu Nov  8 03:23:45 2018,,,14.99,,,,fundoo,base,be,36958,Thu Nov  8 03:23:45 2018,,,69.99,,,,fundoo,base,be,42484,Thu Nov  8 03:23:45 2018,,,69.99,,,,fundoo,base,be,24719,Thu Nov  8 03:23:45 2018,,,32.99,,,,fundoo,base,be,60781,Thu Nov  8 03:23:45 2018,,,59.99,,,,fundoo,base,be,42346,Thu Nov  8 03:23:45 2018,,,39.99,12.0,,fundoo,base,be,33769,Thu Nov  8 03:23:45 2018,,,29.99,,,,fundoo,base,be,14675,Thu Nov  8 03:23:45 2018,,,139.99,,,
fundoo,base,be,10815,Thu Nov  8 03:23:48 2018,['8711982036056'],"['Thuis', 'Baby & peuter']",12.99,6.36,
fundoo,base,be,50728,Thu Nov  8 03:23:48 2018,['3660016472054'],['Thuis'],14.99,,,
fundoo,base,be,42173,Thu Nov  8 03:23:49 2018,['5702015866361'],"['Thuis', 'LEGO', 'LEGO Friends']",44.99,31.49,
fundoo,base,be,62313,Thu Nov  8 03:23:49 2018,['8719323846319'],['Thuis'],49.99,,,
fundoo,base,be,29885,Thu Nov  8 03:23:51 2018,['4005556178254'],"['Thuis', 'Legpuzzels']",199.0,,,
fundoo,base,be,39440,Thu Nov  8 03:23:50 2018,['8712364848823'],"['Thuis', 'Volwassen feest', 'Ballonnen', 'Helium Ballonnen']",6.99,,,
fundoo,base,be,29876,Thu Nov  8 03:23:51 2018,['4005556091959'],['Thuis'],11.99,,,
fundoo,base,be,50825,Thu Nov  8 03:23:51 2018,['0778988711514'],"['Thuis', 'Kinderspellen', 'Kind actie']",24.99,,,
fundoo,base,be,48188,Thu Nov  8 03:23:52 2018,['5414673987158'],"['Thuis', 'Baby & peuter', '0-maanden', '0m Doudou']",12.99,,,
fundoo,base,be,65937,Thu Nov  8 03:23:52 2018,['5400597196219'],['Thuis'],89.9,,,
fundoo,base,be,49225,Thu Nov  8 03:23:52 2018,['0610934175141'],['Thuis'],65.0,,,
fundoo,base,be,9054,Thu Nov  8 03:23:53 2018,['3270241119374'],['Thuis'],1.79,,,
fundoo,base,be,35082,Thu Nov  8 03:23:53 2018,['09789022332436'],['Thuis'],21.99,,,
fundoo,base,be,60475,Thu Nov  8 03:23:53 2018,['5414375172951'],"['Thuis', 'Baby & peuter', 'Baby Slaapt', 'Babybedden']",479.99,,,
fundoo,base,be,4815,Thu Nov  8 03:23:53 2018,['8718469460014'],"['Thuis', 'Trampolines']",179.66,,,
fundoo,base,be,60540,Thu Nov  8 03:23:54 2018,['8426420036948'],"['Thuis', 'Baby & peuter', 'Baby eet en drink', 'Fopspenen']",4.99,,,
fundoo,base,be,31386,Thu Nov  8 03:23:54 2018,['3499550330601'],['Thuis'],12.99,,,
fundoo,base,be,62951,Thu Nov  8 03:23:54 2018,['8712645256125'],['Thuis'],8.99,,,
fundoo,base,be,39343,Thu Nov  8 03:23:56 2018,['8410964072937'],"['Thuis', 'Buitenspeelgoed', 'Fietsjes', 'Loopfietsen En Driewielers', 'Driewielers']",138.99,,,
fundoo,base,be,37732,Thu Nov  8 03:23:55 2018,['4005556196074'],['Thuis'],15.99,,,
fundoo,base,be,47578,Thu Nov  8 03:23:55 2018,['0778988537107'],['Thuis'],4.99,,,
fundoo,base,be,24915,Thu Nov  8 03:23:56 2018,['5420007138035'],"['Thuis', 'Baby & peuter', 'Baby Slaapt', 'Babyparken']",169.99,,,
fundoo,base,be,25641,Thu Nov  8 03:23:57 2018,['3700392413064'],['Thuis'],17.99,,,
